Name,ExecutionTimeInSeconds,TestDistribution
TestCase196,4,%Large_75_%Small_25
TestCase2102,23,%Large_75_%Small_25
TestCase2806,30,%Large_75_%Small_25
TestCase488,31,%Large_75_%Small_25
TestCase22,1,%Large_75_%Small_25
TestCase153,38,%Large_75_%Small_25
TestCase560,3,%Large_75_%Small_25
TestCase851,8,%Large_75_%Small_25
TestCase2220,35,%Large_75_%Small_25
TestCase448,7,%Large_75_%Small_25
TestCase135,28,%Large_75_%Small_25
TestCase471,44,%Large_75_%Small_25
TestCase1114,6,%Large_75_%Small_25
TestCase3718,12,%Large_75_%Small_25
TestCase1427,35,%Large_75_%Small_25
TestCase62,8,%Large_75_%Small_25
TestCase2689,45,%Large_75_%Small_25
TestCase2936,40,%Large_75_%Small_25
TestCase3659,33,%Large_75_%Small_25
TestCase1210,50,%Large_75_%Small_25
TestCase1681,12,%Large_75_%Small_25
TestCase1060,24,%Large_75_%Small_25
TestCase1121,1,%Large_75_%Small_25
TestCase852,8,%Large_75_%Small_25
TestCase50,20,%Large_75_%Small_25
TestCase488,7,%Large_75_%Small_25
TestCase222,36,%Large_75_%Small_25
TestCase2632,31,%Large_75_%Small_25
TestCase690,8,%Large_75_%Small_25
TestCase3588,16,%Large_75_%Small_25
TestCase1153,10,%Large_75_%Small_25
TestCase1215,2,%Large_75_%Small_25
TestCase1193,18,%Large_75_%Small_25
TestCase928,11,%Large_75_%Small_25
TestCase1805,35,%Large_75_%Small_25
TestCase3512,15,%Large_75_%Small_25
TestCase3429,37,%Large_75_%Small_25
TestCase2035,27,%Large_75_%Small_25
TestCase2323,21,%Large_75_%Small_25
TestCase3719,19,%Large_75_%Small_25
TestCase1899,48,%Large_75_%Small_25
TestCase3203,38,%Large_75_%Small_25
TestCase316,7,%Large_75_%Small_25
TestCase3704,15,%Large_75_%Small_25
TestCase2050,30,%Large_75_%Small_25
TestCase257,54,%Large_75_%Small_25
TestCase2607,50,%Large_75_%Small_25
TestCase2882,23,%Large_75_%Small_25
TestCase2878,17,%Large_75_%Small_25
TestCase911,47,%Large_75_%Small_25
TestCase1387,47,%Large_75_%Small_25
TestCase1488,59,%Large_75_%Small_25
TestCase200,9,%Large_75_%Small_25
TestCase532,53,%Large_75_%Small_25
TestCase2743,57,%Large_75_%Small_25
TestCase2600,52,%Large_75_%Small_25
TestCase1034,50,%Large_75_%Small_25
TestCase1016,10,%Large_75_%Small_25
TestCase3008,55,%Large_75_%Small_25
TestCase415,10,%Large_75_%Small_25
TestCase36,3,%Large_75_%Small_25
TestCase91,8,%Large_75_%Small_25
TestCase364,31,%Large_75_%Small_25
TestCase2685,57,%Large_75_%Small_25
TestCase1164,8,%Large_75_%Small_25
TestCase3672,33,%Large_75_%Small_25
TestCase2550,30,%Large_75_%Small_25
TestCase1338,45,%Large_75_%Small_25
TestCase1660,21,%Large_75_%Small_25
TestCase23,51,%Large_75_%Small_25
TestCase266,9,%Large_75_%Small_25
TestCase308,35,%Large_75_%Small_25
TestCase451,36,%Large_75_%Small_25
TestCase3563,21,%Large_75_%Small_25
TestCase140,2,%Large_75_%Small_25
TestCase1412,43,%Large_75_%Small_25
TestCase2083,41,%Large_75_%Small_25
TestCase1144,1,%Large_75_%Small_25
TestCase1438,58,%Large_75_%Small_25
TestCase1198,38,%Large_75_%Small_25
TestCase314,22,%Large_75_%Small_25
TestCase793,7,%Large_75_%Small_25
TestCase2985,20,%Large_75_%Small_25
TestCase2776,17,%Large_75_%Small_25
TestCase754,42,%Large_75_%Small_25
TestCase3376,18,%Large_75_%Small_25
TestCase351,12,%Large_75_%Small_25
TestCase1044,56,%Large_75_%Small_25
TestCase1465,47,%Large_75_%Small_25
TestCase1613,57,%Large_75_%Small_25
TestCase328,5,%Large_75_%Small_25
TestCase805,5,%Large_75_%Small_25
TestCase2704,47,%Large_75_%Small_25
TestCase3107,21,%Large_75_%Small_25
TestCase2482,58,%Large_75_%Small_25
TestCase360,9,%Large_75_%Small_25
TestCase1033,4,%Large_75_%Small_25
TestCase1913,13,%Large_75_%Small_25
TestCase2334,38,%Large_75_%Small_25
TestCase2679,26,%Large_75_%Small_25
TestCase657,9,%Large_75_%Small_25
TestCase3021,20,%Large_75_%Small_25
TestCase2899,34,%Large_75_%Small_25
TestCase1627,26,%Large_75_%Small_25
TestCase3127,49,%Large_75_%Small_25
TestCase1707,41,%Large_75_%Small_25
TestCase1264,31,%Large_75_%Small_25
TestCase1328,31,%Large_75_%Small_25
TestCase1642,17,%Large_75_%Small_25
TestCase796,14,%Large_75_%Small_25
TestCase149,4,%Large_75_%Small_25
TestCase872,7,%Large_75_%Small_25
TestCase1362,24,%Large_75_%Small_25
TestCase751,6,%Large_75_%Small_25
TestCase3631,36,%Large_75_%Small_25
TestCase406,40,%Large_75_%Small_25
TestCase1882,14,%Large_75_%Small_25
TestCase3207,24,%Large_75_%Small_25
TestCase382,36,%Large_75_%Small_25
TestCase2875,33,%Large_75_%Small_25
TestCase2842,39,%Large_75_%Small_25
TestCase821,9,%Large_75_%Small_25
TestCase1880,36,%Large_75_%Small_25
TestCase2407,27,%Large_75_%Small_25
TestCase2943,48,%Large_75_%Small_25
TestCase947,6,%Large_75_%Small_25
TestCase540,4,%Large_75_%Small_25
TestCase679,2,%Large_75_%Small_25
TestCase2578,43,%Large_75_%Small_25
TestCase1740,43,%Large_75_%Small_25
TestCase3614,47,%Large_75_%Small_25
TestCase718,51,%Large_75_%Small_25
TestCase2283,27,%Large_75_%Small_25
TestCase1937,33,%Large_75_%Small_25
TestCase168,4,%Large_75_%Small_25
TestCase1138,7,%Large_75_%Small_25
TestCase379,5,%Large_75_%Small_25
TestCase3433,18,%Large_75_%Small_25
TestCase870,16,%Large_75_%Small_25
TestCase1016,57,%Large_75_%Small_25
TestCase1433,52,%Large_75_%Small_25
TestCase378,9,%Large_75_%Small_25
TestCase758,46,%Large_75_%Small_25
TestCase80,44,%Large_75_%Small_25
TestCase2979,38,%Large_75_%Small_25
TestCase1140,55,%Large_75_%Small_25
TestCase212,13,%Large_75_%Small_25
TestCase294,27,%Large_75_%Small_25
TestCase818,8,%Large_75_%Small_25
TestCase3190,20,%Large_75_%Small_25
TestCase3428,40,%Large_75_%Small_25
TestCase2619,58,%Large_75_%Small_25
TestCase309,1,%Large_75_%Small_25
TestCase1313,38,%Large_75_%Small_25
TestCase686,5,%Large_75_%Small_25
TestCase2829,40,%Large_75_%Small_25
TestCase3369,20,%Large_75_%Small_25
TestCase3591,40,%Large_75_%Small_25
TestCase597,6,%Large_75_%Small_25
TestCase1221,7,%Large_75_%Small_25
TestCase2193,13,%Large_75_%Small_25
TestCase2394,36,%Large_75_%Small_25
TestCase1659,12,%Large_75_%Small_25
TestCase445,3,%Large_75_%Small_25
TestCase892,7,%Large_75_%Small_25
TestCase2359,17,%Large_75_%Small_25
TestCase246,52,%Large_75_%Small_25
TestCase1133,15,%Large_75_%Small_25
TestCase944,19,%Large_75_%Small_25
TestCase2723,40,%Large_75_%Small_25
TestCase2711,15,%Large_75_%Small_25
TestCase6,3,%Large_75_%Small_25
TestCase3192,42,%Large_75_%Small_25
TestCase3545,34,%Large_75_%Small_25
TestCase434,8,%Large_75_%Small_25
TestCase3525,46,%Large_75_%Small_25
TestCase1351,17,%Large_75_%Small_25
TestCase3227,37,%Large_75_%Small_25
TestCase814,20,%Large_75_%Small_25
TestCase1566,14,%Large_75_%Small_25
TestCase1624,34,%Large_75_%Small_25
TestCase3649,43,%Large_75_%Small_25
TestCase19,1,%Large_75_%Small_25
TestCase2490,26,%Large_75_%Small_25
TestCase1279,27,%Large_75_%Small_25
TestCase2091,11,%Large_75_%Small_25
TestCase2266,38,%Large_75_%Small_25
TestCase2739,15,%Large_75_%Small_25
TestCase1037,60,%Large_75_%Small_25
TestCase847,16,%Large_75_%Small_25
TestCase2205,48,%Large_75_%Small_25
TestCase2526,26,%Large_75_%Small_25
TestCase700,8,%Large_75_%Small_25
TestCase1419,52,%Large_75_%Small_25
TestCase1394,54,%Large_75_%Small_25
TestCase369,8,%Large_75_%Small_25
TestCase935,7,%Large_75_%Small_25
TestCase2821,35,%Large_75_%Small_25
TestCase954,11,%Large_75_%Small_25
TestCase437,8,%Large_75_%Small_25
TestCase2852,49,%Large_75_%Small_25
TestCase1307,40,%Large_75_%Small_25
TestCase3427,51,%Large_75_%Small_25
TestCase388,10,%Large_75_%Small_25
TestCase468,8,%Large_75_%Small_25
TestCase1236,27,%Large_75_%Small_25
TestCase768,1,%Large_75_%Small_25
TestCase1357,47,%Large_75_%Small_25
TestCase2396,55,%Large_75_%Small_25
TestCase1460,40,%Large_75_%Small_25
TestCase138,12,%Large_75_%Small_25
TestCase1960,26,%Large_75_%Small_25
TestCase527,8,%Large_75_%Small_25
TestCase1727,24,%Large_75_%Small_25
TestCase1137,34,%Large_75_%Small_25
TestCase977,40,%Large_75_%Small_25
TestCase69,7,%Large_75_%Small_25
TestCase389,10,%Large_75_%Small_25
TestCase2778,51,%Large_75_%Small_25
TestCase2117,23,%Large_75_%Small_25
TestCase3392,11,%Large_75_%Small_25
TestCase3042,25,%Large_75_%Small_25
TestCase998,7,%Large_75_%Small_25
TestCase345,49,%Large_75_%Small_25
TestCase1585,16,%Large_75_%Small_25
TestCase825,9,%Large_75_%Small_25
TestCase1201,37,%Large_75_%Small_25
TestCase753,58,%Large_75_%Small_25
TestCase2224,54,%Large_75_%Small_25
TestCase478,28,%Large_75_%Small_25
TestCase1718,54,%Large_75_%Small_25
TestCase1728,57,%Large_75_%Small_25
TestCase692,1,%Large_75_%Small_25
TestCase2420,54,%Large_75_%Small_25
TestCase794,2,%Large_75_%Small_25
TestCase265,43,%Large_75_%Small_25
TestCase1669,30,%Large_75_%Small_25
TestCase2054,13,%Large_75_%Small_25
TestCase3015,50,%Large_75_%Small_25
TestCase2785,21,%Large_75_%Small_25
TestCase57,2,%Large_75_%Small_25
TestCase404,2,%Large_75_%Small_25
TestCase3294,58,%Large_75_%Small_25
TestCase3406,25,%Large_75_%Small_25
TestCase1748,30,%Large_75_%Small_25
TestCase3629,34,%Large_75_%Small_25
TestCase625,55,%Large_75_%Small_25
TestCase1018,2,%Large_75_%Small_25
TestCase2928,49,%Large_75_%Small_25
TestCase1570,16,%Large_75_%Small_25
TestCase2196,27,%Large_75_%Small_25
TestCase3344,38,%Large_75_%Small_25
TestCase2225,55,%Large_75_%Small_25
TestCase1028,7,%Large_75_%Small_25
TestCase2177,47,%Large_75_%Small_25
TestCase2509,28,%Large_75_%Small_25
TestCase229,9,%Large_75_%Small_25
TestCase568,3,%Large_75_%Small_25
TestCase905,50,%Large_75_%Small_25
TestCase208,5,%Large_75_%Small_25
TestCase1754,50,%Large_75_%Small_25
TestCase693,57,%Large_75_%Small_25
TestCase204,32,%Large_75_%Small_25
TestCase1196,1,%Large_75_%Small_25
TestCase2959,35,%Large_75_%Small_25
TestCase1063,10,%Large_75_%Small_25
TestCase2086,36,%Large_75_%Small_25
TestCase1385,42,%Large_75_%Small_25
TestCase760,5,%Large_75_%Small_25
TestCase408,6,%Large_75_%Small_25
TestCase3030,44,%Large_75_%Small_25
TestCase2057,15,%Large_75_%Small_25
TestCase5,51,%Large_75_%Small_25
TestCase584,7,%Large_75_%Small_25
TestCase2855,18,%Large_75_%Small_25
TestCase6,46,%Large_75_%Small_25
TestCase1354,38,%Large_75_%Small_25
TestCase2260,21,%Large_75_%Small_25
TestCase455,3,%Large_75_%Small_25
TestCase1439,13,%Large_75_%Small_25
TestCase669,57,%Large_75_%Small_25
TestCase745,26,%Large_75_%Small_25
TestCase2740,18,%Large_75_%Small_25
TestCase1195,14,%Large_75_%Small_25
TestCase1605,53,%Large_75_%Small_25
TestCase2105,14,%Large_75_%Small_25
TestCase2242,27,%Large_75_%Small_25
TestCase8,47,%Large_75_%Small_25
TestCase1577,34,%Large_75_%Small_25
TestCase452,26,%Large_75_%Small_25
TestCase335,1,%Large_75_%Small_25
TestCase802,34,%Large_75_%Small_25
TestCase2414,45,%Large_75_%Small_25
TestCase2367,52,%Large_75_%Small_25
TestCase2633,35,%Large_75_%Small_25
TestCase3519,55,%Large_75_%Small_25
TestCase2238,49,%Large_75_%Small_25
TestCase2655,19,%Large_75_%Small_25
TestCase1219,37,%Large_75_%Small_25
TestCase1231,7,%Large_75_%Small_25
TestCase2559,55,%Large_75_%Small_25
TestCase107,33,%Large_75_%Small_25
TestCase1788,36,%Large_75_%Small_25
TestCase3026,37,%Large_75_%Small_25
TestCase2065,56,%Large_75_%Small_25
TestCase1241,4,%Large_75_%Small_25
TestCase803,49,%Large_75_%Small_25
TestCase3641,32,%Large_75_%Small_25
TestCase3439,28,%Large_75_%Small_25
TestCase2575,36,%Large_75_%Small_25
TestCase1770,21,%Large_75_%Small_25
TestCase1178,4,%Large_75_%Small_25
TestCase101,45,%Large_75_%Small_25
TestCase979,45,%Large_75_%Small_25
TestCase3324,56,%Large_75_%Small_25
TestCase3176,44,%Large_75_%Small_25
TestCase1066,8,%Large_75_%Small_25
TestCase1973,55,%Large_75_%Small_25
TestCase1620,42,%Large_75_%Small_25
TestCase1423,32,%Large_75_%Small_25
TestCase3098,38,%Large_75_%Small_25
TestCase1763,48,%Large_75_%Small_25
TestCase3647,54,%Large_75_%Small_25
TestCase1291,38,%Large_75_%Small_25
TestCase2128,43,%Large_75_%Small_25
TestCase948,10,%Large_75_%Small_25
TestCase581,52,%Large_75_%Small_25
TestCase1180,6,%Large_75_%Small_25
TestCase1982,49,%Large_75_%Small_25
TestCase2038,28,%Large_75_%Small_25
TestCase265,8,%Large_75_%Small_25
TestCase1679,45,%Large_75_%Small_25
TestCase1049,39,%Large_75_%Small_25
TestCase3419,49,%Large_75_%Small_25
TestCase88,8,%Large_75_%Small_25
TestCase909,2,%Large_75_%Small_25
TestCase608,2,%Large_75_%Small_25
TestCase3447,37,%Large_75_%Small_25
TestCase1741,47,%Large_75_%Small_25
TestCase1035,10,%Large_75_%Small_25
TestCase2712,50,%Large_75_%Small_25
TestCase577,4,%Large_75_%Small_25
TestCase2851,17,%Large_75_%Small_25
TestCase674,10,%Large_75_%Small_25
TestCase3708,27,%Large_75_%Small_25
TestCase1476,12,%Large_75_%Small_25
TestCase1524,39,%Large_75_%Small_25
TestCase2342,48,%Large_75_%Small_25
TestCase1183,2,%Large_75_%Small_25
TestCase1212,50,%Large_75_%Small_25
TestCase1914,52,%Large_75_%Small_25
TestCase964,22,%Large_75_%Small_25
TestCase345,2,%Large_75_%Small_25
TestCase184,49,%Large_75_%Small_25
TestCase2862,48,%Large_75_%Small_25
TestCase2769,59,%Large_75_%Small_25
TestCase2614,15,%Large_75_%Small_25
TestCase459,10,%Large_75_%Small_25
TestCase77,21,%Large_75_%Small_25
TestCase1002,4,%Large_75_%Small_25
TestCase2475,29,%Large_75_%Small_25
TestCase846,17,%Large_75_%Small_25
TestCase3700,30,%Large_75_%Small_25
TestCase2,1,%Large_75_%Small_25
TestCase3742,53,%Large_75_%Small_25
TestCase2043,11,%Large_75_%Small_25
TestCase1604,38,%Large_75_%Small_25
TestCase1704,33,%Large_75_%Small_25
TestCase1639,16,%Large_75_%Small_25
TestCase1575,32,%Large_75_%Small_25
TestCase2804,52,%Large_75_%Small_25
TestCase1986,47,%Large_75_%Small_25
TestCase359,3,%Large_75_%Small_25
TestCase694,1,%Large_75_%Small_25
TestCase217,28,%Large_75_%Small_25
TestCase386,11,%Large_75_%Small_25
TestCase3734,23,%Large_75_%Small_25
TestCase574,14,%Large_75_%Small_25
TestCase2515,29,%Large_75_%Small_25
TestCase3181,12,%Large_75_%Small_25
TestCase711,7,%Large_75_%Small_25
TestCase87,10,%Large_75_%Small_25
TestCase3469,33,%Large_75_%Small_25
TestCase36,50,%Large_75_%Small_25
TestCase1666,39,%Large_75_%Small_25
TestCase2349,47,%Large_75_%Small_25
TestCase73,1,%Large_75_%Small_25
TestCase2570,14,%Large_75_%Small_25
TestCase3259,24,%Large_75_%Small_25
TestCase3460,19,%Large_75_%Small_25
TestCase941,3,%Large_75_%Small_25
TestCase672,10,%Large_75_%Small_25
TestCase2537,27,%Large_75_%Small_25
TestCase819,38,%Large_75_%Small_25
TestCase2346,59,%Large_75_%Small_25
TestCase989,8,%Large_75_%Small_25
TestCase1187,1,%Large_75_%Small_25
TestCase1579,26,%Large_75_%Small_25
TestCase1224,10,%Large_75_%Small_25
TestCase2078,39,%Large_75_%Small_25
TestCase2919,22,%Large_75_%Small_25
TestCase350,44,%Large_75_%Small_25
TestCase3372,28,%Large_75_%Small_25
TestCase626,34,%Large_75_%Small_25
TestCase2563,57,%Large_75_%Small_25
TestCase2142,29,%Large_75_%Small_25
TestCase949,4,%Large_75_%Small_25
TestCase165,4,%Large_75_%Small_25
TestCase1687,46,%Large_75_%Small_25
TestCase2700,22,%Large_75_%Small_25
TestCase686,19,%Large_75_%Small_25
TestCase848,53,%Large_75_%Small_25
TestCase211,1,%Large_75_%Small_25
TestCase2466,57,%Large_75_%Small_25
TestCase2787,16,%Large_75_%Small_25
TestCase504,12,%Large_75_%Small_25
TestCase3361,50,%Large_75_%Small_25
TestCase208,43,%Large_75_%Small_25
TestCase3245,38,%Large_75_%Small_25
TestCase656,20,%Large_75_%Small_25
TestCase1441,45,%Large_75_%Small_25
TestCase1352,36,%Large_75_%Small_25
TestCase234,9,%Large_75_%Small_25
TestCase2876,58,%Large_75_%Small_25
TestCase758,7,%Large_75_%Small_25
TestCase753,4,%Large_75_%Small_25
TestCase3077,51,%Large_75_%Small_25
TestCase2751,55,%Large_75_%Small_25
TestCase3443,46,%Large_75_%Small_25
TestCase3100,24,%Large_75_%Small_25
TestCase2861,21,%Large_75_%Small_25
TestCase1683,17,%Large_75_%Small_25
TestCase2428,40,%Large_75_%Small_25
TestCase2018,11,%Large_75_%Small_25
TestCase2231,16,%Large_75_%Small_25
TestCase21,7,%Large_75_%Small_25
TestCase2675,30,%Large_75_%Small_25
TestCase3670,26,%Large_75_%Small_25
TestCase64,27,%Large_75_%Small_25
TestCase1826,31,%Large_75_%Small_25
TestCase1819,20,%Large_75_%Small_25
TestCase360,50,%Large_75_%Small_25
TestCase1021,33,%Large_75_%Small_25
TestCase1108,2,%Large_75_%Small_25
TestCase2802,17,%Large_75_%Small_25
TestCase2395,19,%Large_75_%Small_25
TestCase993,3,%Large_75_%Small_25
TestCase1075,60,%Large_75_%Small_25
TestCase2867,12,%Large_75_%Small_25
TestCase2166,28,%Large_75_%Small_25
TestCase735,17,%Large_75_%Small_25
TestCase1945,31,%Large_75_%Small_25
TestCase1152,44,%Large_75_%Small_25
TestCase749,25,%Large_75_%Small_25
TestCase1634,12,%Large_75_%Small_25
TestCase2946,53,%Large_75_%Small_25
TestCase3640,58,%Large_75_%Small_25
TestCase3035,18,%Large_75_%Small_25
TestCase1169,2,%Large_75_%Small_25
TestCase938,50,%Large_75_%Small_25
TestCase831,45,%Large_75_%Small_25
TestCase1113,8,%Large_75_%Small_25
TestCase3133,46,%Large_75_%Small_25
TestCase1079,25,%Large_75_%Small_25
TestCase481,44,%Large_75_%Small_25
TestCase1930,32,%Large_75_%Small_25
TestCase663,27,%Large_75_%Small_25
TestCase995,34,%Large_75_%Small_25
TestCase1857,27,%Large_75_%Small_25
TestCase1849,48,%Large_75_%Small_25
TestCase2628,27,%Large_75_%Small_25
TestCase35,48,%Large_75_%Small_25
TestCase2750,28,%Large_75_%Small_25
TestCase271,60,%Large_75_%Small_25
TestCase910,6,%Large_75_%Small_25
TestCase1870,34,%Large_75_%Small_25
TestCase273,54,%Large_75_%Small_25
TestCase275,50,%Large_75_%Small_25
TestCase1082,2,%Large_75_%Small_25
TestCase2362,29,%Large_75_%Small_25
TestCase896,7,%Large_75_%Small_25
TestCase489,5,%Large_75_%Small_25
TestCase847,4,%Large_75_%Small_25
TestCase1045,28,%Large_75_%Small_25
TestCase3169,15,%Large_75_%Small_25
TestCase1225,8,%Large_75_%Small_25
TestCase2944,51,%Large_75_%Small_25
TestCase3523,55,%Large_75_%Small_25
TestCase3497,49,%Large_75_%Small_25
TestCase3351,30,%Large_75_%Small_25
TestCase2713,32,%Large_75_%Small_25
TestCase2911,14,%Large_75_%Small_25
TestCase508,43,%Large_75_%Small_25
TestCase277,6,%Large_75_%Small_25
TestCase2299,17,%Large_75_%Small_25
TestCase2248,38,%Large_75_%Small_25
TestCase242,30,%Large_75_%Small_25
TestCase2381,43,%Large_75_%Small_25
TestCase863,42,%Large_75_%Small_25
TestCase3346,28,%Large_75_%Small_25
TestCase1108,21,%Large_75_%Small_25
TestCase2930,15,%Large_75_%Small_25
TestCase543,8,%Large_75_%Small_25
TestCase985,56,%Large_75_%Small_25
TestCase2364,53,%Large_75_%Small_25
TestCase2483,54,%Large_75_%Small_25
TestCase3676,47,%Large_75_%Small_25
TestCase1517,38,%Large_75_%Small_25
TestCase2734,49,%Large_75_%Small_25
TestCase2,21,%Large_75_%Small_25
TestCase843,10,%Large_75_%Small_25
TestCase772,3,%Large_75_%Small_25
TestCase3339,53,%Large_75_%Small_25
TestCase2121,41,%Large_75_%Small_25
TestCase3319,34,%Large_75_%Small_25
TestCase2635,30,%Large_75_%Small_25
TestCase2164,29,%Large_75_%Small_25
TestCase1223,8,%Large_75_%Small_25
TestCase3091,25,%Large_75_%Small_25
TestCase2101,54,%Large_75_%Small_25
TestCase3619,43,%Large_75_%Small_25
TestCase3375,45,%Large_75_%Small_25
TestCase3345,16,%Large_75_%Small_25
TestCase3105,15,%Large_75_%Small_25
TestCase2581,26,%Large_75_%Small_25
TestCase263,37,%Large_75_%Small_25
TestCase1092,40,%Large_75_%Small_25
TestCase1214,54,%Large_75_%Small_25
TestCase714,49,%Large_75_%Small_25
TestCase3612,28,%Large_75_%Small_25
TestCase734,55,%Large_75_%Small_25
TestCase1609,54,%Large_75_%Small_25
TestCase1461,29,%Large_75_%Small_25
TestCase2418,55,%Large_75_%Small_25
TestCase3437,34,%Large_75_%Small_25
TestCase3222,15,%Large_75_%Small_25
TestCase83,7,%Large_75_%Small_25
TestCase512,3,%Large_75_%Small_25
TestCase1299,52,%Large_75_%Small_25
TestCase2210,16,%Large_75_%Small_25
TestCase1794,26,%Large_75_%Small_25
TestCase330,47,%Large_75_%Small_25
TestCase1710,18,%Large_75_%Small_25
TestCase1052,48,%Large_75_%Small_25
TestCase939,20,%Large_75_%Small_25
TestCase3582,54,%Large_75_%Small_25
TestCase3050,57,%Large_75_%Small_25
TestCase3692,32,%Large_75_%Small_25
TestCase1128,37,%Large_75_%Small_25
TestCase1607,45,%Large_75_%Small_25
TestCase1818,57,%Large_75_%Small_25
TestCase408,16,%Large_75_%Small_25
TestCase976,1,%Large_75_%Small_25
TestCase333,7,%Large_75_%Small_25
TestCase321,7,%Large_75_%Small_25
TestCase119,11,%Large_75_%Small_25
TestCase691,14,%Large_75_%Small_25
TestCase1183,34,%Large_75_%Small_25
TestCase467,48,%Large_75_%Small_25
TestCase953,10,%Large_75_%Small_25
TestCase756,3,%Large_75_%Small_25
TestCase559,33,%Large_75_%Small_25
TestCase1000,21,%Large_75_%Small_25
TestCase1706,37,%Large_75_%Small_25
TestCase923,37,%Large_75_%Small_25
TestCase1145,20,%Large_75_%Small_25
TestCase1114,60,%Large_75_%Small_25
TestCase1095,1,%Large_75_%Small_25
TestCase2506,38,%Large_75_%Small_25
TestCase1132,7,%Large_75_%Small_25
TestCase1265,41,%Large_75_%Small_25
TestCase803,10,%Large_75_%Small_25
TestCase2921,48,%Large_75_%Small_25
TestCase1200,5,%Large_75_%Small_25
TestCase3020,60,%Large_75_%Small_25
TestCase3589,47,%Large_75_%Small_25
TestCase3596,49,%Large_75_%Small_25
TestCase820,3,%Large_75_%Small_25
TestCase3654,57,%Large_75_%Small_25
TestCase3603,44,%Large_75_%Small_25
TestCase2361,59,%Large_75_%Small_25
TestCase2864,17,%Large_75_%Small_25
TestCase699,44,%Large_75_%Small_25
TestCase1324,32,%Large_75_%Small_25
TestCase1835,23,%Large_75_%Small_25
TestCase32,48,%Large_75_%Small_25
TestCase865,8,%Large_75_%Small_25
TestCase984,5,%Large_75_%Small_25
TestCase3149,11,%Large_75_%Small_25
TestCase1388,55,%Large_75_%Small_25
TestCase3164,36,%Large_75_%Small_25
TestCase716,5,%Large_75_%Small_25
TestCase734,7,%Large_75_%Small_25
TestCase3401,34,%Large_75_%Small_25
TestCase3501,34,%Large_75_%Small_25
TestCase3617,33,%Large_75_%Small_25
